https://www.youtube.com/embed/WrHbuSHMNS0?start=&end=&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,07.07.2020,1,Kixel
https://www.youtube.com/embed/QEPHLPmt914?start=6&end=55&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,01.12.2012,1,Andi
https://www.youtube.com/embed/QCNVmrtTFNk?start=41&end=72&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,12.03.2013,1,Andi
https://www.youtube.com/embed/WA4tLCGcTG4?start=8&end=32&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,20.04.2011,1,Andi
https://www.youtube.com/embed/4wZPsFWfi3k?start=29&end=63&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,05.03.2013,1,Andi
https://www.youtube.com/embed/Obw3b8nGLm4?start=40&end=76&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,20.08.2012,1,Andi
https://www.youtube.com/embed/SKkO5jAa7QU?start=66&end=102&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,02.04.2013,1,Andi
https://www.youtube.com/embed/qnydFmqHuVo?start=20&end=43&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,09.04.2013,1,Andi
https://www.youtube.com/embed/uCp6kzXK_6w?start=218&end=265&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,12.04.2013,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
https://www.youtube.com/embed/kn9-8T962Ng?start=51&end=99&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,13.12.2012,1,Andi
https://www.youtube.com/embed/JNfb5HWtzME?start=44&end=222&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,01.04.2010,2,Andi
https://www.youtube.com/embed/JNfb5HWtzME?start=129&end=161&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,01.04.2010,1,Andi
,02.04.2010,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,Andi
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
https://www.youtube.com/embed/0aV_vHcunSQ?start=70&end=110&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,08.05.2014,1,Jesus
,,1,
,,1,
,,1,
,,1,
,,1,
https://www.youtube.com/embed/0aV_vHcunSQ?start=70&end=110&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,08.05.2014,1,Jesus
https://www.youtube.com/embed/vZj5rMECi7A?start=175&end=210&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,17.03.2013,1,Jesus
https://www.youtube.com/embed/dQw4w9WgXcQ?start=43&end=60&autoplay=0&rel=0&showinfo=0&modestbranding=1&loop=1,25.10.2009,1,Jesus
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,
,,1,